ts,host,user,event,severity,ip,message,source
2026-10-12T23:32:47Z,WKS-41-uat.secure.bank,chakrika.white,106023,MEDIUM,,106023: chakrika.white performed audit operation,cisco_asa
2026-08-31T17:45:49Z,GW-35.financial.local,christian.boyd48,SQL_Injection,LOW,52.153.197.232,SQL_Injection: christian.boyd48 performed audit operation,cloud_waf
2026-03-28T15:01:06Z,WEB-96,pbutcher,New-InboxRule,LOW,172.25.176.148,New-InboxRule: pbutcher performed payment operation,office365
2026-09-18T14:29:30Z,CRM-68,svc_audit_prod,3,LOW,192.168.217.237,Network connection: OUTLOOK.EXE connected to CORE_BANK-34:3306,sysmon
2027-02-03T11:36:23Z,MON-05,antony_hudson,SQL_Injection,HIGH,119.253.201.248,SQL_Injection: antony_hudson performed reconciliation operation,cloud_waf
2026-08-30T15:34:01Z,DB-17-dev,jharris,Send,MEDIUM,153.96.69.241,Send: jharris performed swift operation,office365
2027-02-14T13:49:54Z,PAY-43-dev,awood,shell_in_container,LOW,172.24.92.63,shell_in_container: awood performed payment operation,falco
invalid-timestamp,WKS-98-dr.secure.bank,svc_audit,4624,HIGH,192.168.92.207,"An account was successfully logged on. Account: svc_audit, Source IP: 192.168.92.207",windows_security
2027-01-27T01:59:11Z,SWIFT-05-prod.core.banking,ishani_mathews,MailItemsAccessed,LOW,65.130.165.95,MailItemsAccessed: ishani_mathews performed settlement operation,office365
2026-04-04T05:35:03Z,CORE_BANK-45.bank.internal,svc_replication_prod32,SYSCALL,LOW,146.199.248.179,SYSCALL: svc_replication_prod32 performed clearing operation,auditd
2026-08-11T07:00:04Z,,compliance,1,LOW,182.220.196.229,Process creation: sshd_v5.7 with command line: ps aux | grep -v grep,sysmon
2026-04-15T03:46:24Z,PROXY-27.financial.local,michael.tanner,Detection,LOW,52.206.23.141,Detection: michael.tanner performed payment operation,crowdstrike
2026-10-17T01:54:16Z,BRANCH-73-dev.core.banking,rmerchant,URL,MEDIUM,148.50.56.73,URL: rmerchant performed balance operation,palo_alto
2026-08-29T14:06:57Z,ATM-39.secure.bank,gail_gara,Send,MEDIUM,172.21.122.239,Send: gail_gara performed audit operation,office365
2027-01-08T08:05:30Z,OPS-23,ehall,ApplicationManagement,HIGH,165.79.34.151,ApplicationManagement: ehall performed reconciliation operation,azure_ad
2027-01-03T19:54:48Z,APP-08,anirudh.jackson,workflow_run,LOW,52.130.99.94,workflow_run: anirudh.jackson performed transaction operation,github_actions
2026-10-18T10:24:58Z,FS-28,samantha_naidu,ApplicationManagement,LOW,217.46.23.32,ApplicationManagement: samantha_naidu performed transfer operation,azure_ad
2026-03-11T02:38:27Z,ATM-84-prod,amanda_harper,10,HIGH,120.173.253.73,Process accessed: kubelet accessed explorer.exe,sysmon
2026-08-27T04:38:40Z,,admin,http,MEDIUM,207.225.110.33,http: admin performed audit operation,zeek
2026-07-13T22:24:11Z,CRM-41,william_carroll14,shell_in_container,LOW,174.70.22.125,shell_in_container: william_carroll14 performed clearing operation,falco
2026-08-06T16:25:24Z,COMP-23-prod.secure.bank,janet.bhalla,302015,LOW,34.162.84.183,302015: janet.bhalla performed clearing operation,cisco_asa
2026-09-13T04:44:31Z,WEB-13.bank.internal,simon_rana,Quarantine,LOW,10.216.7.237,Quarantine: simon_rana performed payment operation,crowdstrike
2026-12-14T20:39:42Z,DC-86.bank.internal,svc_audit_prod,PROCTITLE,LOW,192.168.152.50,PROCTITLE: svc_audit_prod performed transaction operation,auditd
2026-12-10T14:19:44Z,CORE_BANK-10,svc_audit,ApplicationManagement,CRITICAL,174.216.177.60,ApplicationManagement: svc_audit performed audit operation,azure_ad
2026-11-26T02:57:13Z,BRANCH-31.core.banking,damien_hoffman,Threat,MEDIUM,192.168.57.206,Threat: damien_hoffman performed audit operation,sentinel_one
5/11/2022,DC-98-prod,connie.vasquez8,FileDeleted,MEDIUM,204.20.228.211,FileDeleted: connie.vasquez8 performed audit operation,sharepoint
2026-08-22T04:35:41Z,FINANCE-37,lynne.ray99,106001,UNKNOWN,192.168.181.178,106001: lynne.ray99 performed swift operation,cisco_asa
2026-04-07T17:14:11Z,CRM-69,sandra.lad,job_execution,LOW,150.195.93.245,job_execution: sandra.lad performed payment operation,github_actions
2026-11-23T14:04:16Z,FINANCE-02-sandbox.bank.internal,michael.moss94,Blocked,MEDIUM,192.168.125.253,Blocked: michael.moss94 performed reconciliation operation,sentinel_one
2026-08-12T11:05:11Z,GW-24.core.banking,kingram,22,LOW,26.16.247.2,22: kingram performed audit operation,sysmon
2026-12-19T14:22:21Z,AUDIT-63,jnolan,CreateUser,LOW,31.93.103.123,CreateUser: jnolan performed transfer operation,aws_cloudtrail
2026-07-08T20:40:30Z,PAY-28,ruth.collins,Prevention,LOW,172.18.84.178,Prevention: ruth.collins performed payment operation,crowdstrike
2026-08-06T04:33:38Z,CORE-31.core.banking,emily_sur,Detection,MEDIUM,172.23.11.254,Detection: emily_sur performed payment operation,crowdstrike
2027-02-03T10:25:25Z,CORE-20,,TRAFFIC,HIGH,172.21.249.65,TRAFFIC: compliance performed audit operation,palo_alto
2026-10-14T16:27:30Z,GW-40,oramachandran,12,LOW,172.19.25.161,12: oramachandran performed balance operation,sysmon
2026-03-01T21:44:12Z,PROXY-09.secure.bank,jharrison88,22,MEDIUM,12.155.29.28,22: jharrison88 performed balance operation,sysmon
invalid-timestamp,TRADING-83-sandbox,dawn_bevan,13,LOW,10.56.30.161,13: dawn_bevan performed balance operation,sysmon
2026-12-05T22:09:51Z,PAYMENT-23,krishna_allen,SYSCALL,LOW,192.168.186.59,SYSCALL: krishna_allen performed payment operation,auditd
2027-01-23T18:09:19Z,DC-36.core.banking,connor.smith,4702,LOW,72.49.126.86,4702: connor.smith performed clearing operation,windows_security
2026-07-06T06:22:42Z,CORE_BANK-19.financial.local,kimberly.hayes8,FileUploaded,LOW,10.206.30.74,FileUploaded: kimberly.hayes8 performed audit operation,sharepoint
2026-08-11T07:27:24Z,WEB-41,ridhi_simmons,Path_Traversal,LOW,192.168.208.98,Path_Traversal: ridhi_simmons performed audit operation,cloud_waf
2026-03-13T03:38:22Z,OPS-99,lauren.francis,CreateUser,MEDIUM,172.23.168.183,CreateUser: lauren.francis performed balance operation,aws_cloudtrail
2026-05-20T10:21:40Z,APP-43,ohowarth32,Path_Traversal,MEDIUM,72.209.229.2,Path_Traversal: ohowarth32 performed transfer operation,cloud_waf
2026-12-09T18:35:11Z,WKS-67-uat,svc_deploy_prod34,CreateAccessKey,LOW,33.246.126.248,CreateAccessKey: svc_deploy_prod34 performed reconciliation operation,aws_cloudtrail
2027-01-10T02:48:51Z,CRM-36-dev.core.banking,svc_reporting_prod,4624,MEDIUM,118.53.144.185,"An account was successfully logged on. Account: svc_reporting_prod, Source IP: 118.53.144.185",windows_security
2026-07-23T02:24:05Z,ATM-28-dev.financial.local,georgina.kara91,PATH,MEDIUM,105.159.175.13,PATH: georgina.kara91 performed balance operation,auditd
2026-11-03T10:03:04Z,RISK-07-sandbox.core.banking,fmemon,SQL_Injection,LOW,57.207.75.167,SQL_Injection: fmemon performed audit operation,cloud_waf
2027-02-13T01:15:13Z,CORE-53-uat.financial.local,,FileUploaded,LOW,192.168.94.141,FileUploaded: kbeard38 performed swift operation,sharepoint
2026-06-21T14:48:57Z,CORE_BANK-82,svc_deploy,FileDownloaded,LOW,202.230.131.48,FileDownloaded: svc_deploy performed balance operation,sharepoint
2026-07-08T05:20:25Z,APP-93-dr.financial.local,svc_vault_prod,4624,CRITICAL,213.53.52.214,"An account was successfully logged on. Account: svc_vault_prod, Source IP: 213.53.52.214",windows_security
2026-12-13T13:19:24Z,CORE-99.core.banking,anvi.ramesh,PATH,HIGH,172.26.237.195,PATH: anvi.ramesh performed clearing operation,auditd
2026-12-03T05:52:31Z,FS-14-sandbox,shaurya.mukherjee,302016,LOW,104.190.225.114,302016: shaurya.mukherjee performed reconciliation operation,cisco_asa
2026-05-18T23:29:04Z,BRANCH-32,,workflow_run,MEDIUM,172.17.131.190,workflow_run: watika_o'neill performed reconciliation operation,github_actions
2026-06-13T16:08:10Z,DB-15-sandbox.core.banking,svc_backup,ApplicationManagement,LOW,5.215.166.212,ApplicationManagement: svc_backup performed transfer operation,azure_ad
2027-02-16T18:48:00Z,,upadhriti_brookes,Threat,LOW,10.99.125.109,Threat: upadhriti_brookes performed clearing operation,sentinel_one
2026-08-11T17:14:59Z,WKS-44-dev,svc_cicd,13,LOW,161.108.97.244,13: svc_cicd performed settlement operation,sysmon
2026-10-19T04:58:51Z,SWIFT-27-dr.bank.internal,,XSS,LOW,154.101.10.212,XSS: internal_audit performed swift operation,cloud_waf
2026-07-16T21:01:59Z,FINANCE-39.secure.bank,tanmayi_edwards,Prevention,MEDIUM,192.168.41.64,Prevention: tanmayi_edwards performed swift operation,crowdstrike
invalid-timestamp,RISK-79-prod,svc_reporting,THREAT,LOW,118.83.20.236,THREAT: svc_reporting performed clearing operation,palo_alto
2026-12-10T15:12:17Z,BRANCH-32,growley,DeleteUser,LOW,172.29.199.134,DeleteUser: growley performed transfer operation,aws_cloudtrail
2026-03-13T12:19:08Z,PAY-18.financial.local,svc_replication_prod,106001,LOW,120.81.65.164,106001: svc_replication_prod performed transfer operation�,cisco_asa
2026-03-26T01:01:05Z,FS-05-uat.bank.internal,trading_user,shell_in_container,LOW,172.31.12.214,shell_in_container: trading_user performed reconciliation operation,falco
2027-02-21T05:07:37Z,ATM-26-sandbox.bank.internal,olivia_spencer,7,MEDIUM,177.176.211.147,7: olivia_spencer performed reconciliation operation,sysmon
2026-12-23T05:45:04Z,GW-92-uat.secure.bank,sdillon,TRAFFIC,MEDIUM,174.181.174.60,TRAFFIC: sdillon performed transaction operation,palo_alto
2026-11-10T05:17:42Z,MON-18,lipika_holmes,action_execution,LOW,172.21.193.139,action_execution: lipika_holmes performed swift operation,github_actions
2026-09-05T02:59:33Z,DB-78,anusha_pal,smb_files,MEDIUM,10.138.208.161,smb_files: anusha_pal performed clearing operation,zeek
2026-08-31T11:52:51Z,MON-01-uat,svc_etl,1,CRITICAL,137.2.119.34,Process creation: EXCEL.EXE with command line: cat /etc/passwd | grep -E '(/bin/bash|/bin/zsh)',sysmon
2026-03-19T13:56:43Z,CORE_BANK-80.secure.bank,svc_cicd17,job_execution,LOW,32.132.95.96,job_execution: svc_cicd17 performed settlement operation,github_actions
2026-10-28T22:45:19Z,BRANCH-85,timothy_bajaj,3,LOW,192.168.108.28,Network connection: chrome.exe connected to COMP-79:3306,sysmon
2027-02-15T06:54:58Z,TRADING-16.bank.internal,root,XSS,LOW,192.168.172.141,XSS: root performed swift operation,cloud_waf
2026-06-22T19:04:38Z,FINANCE-04,svc_replication_prod,conn,HIGH,10.231.115.119,conn: svc_replication_prod performed audit operation,zeek
2027-01-04T18:08:21Z,DC-78.secure.bank,trading_user47,4648,MEDIUM,172.18.83.238,4648: trading_user47 performed clearing operation,windows_security
2026-10-23T12:06:05Z,PAY-51-prod.core.banking,dominic.ellis,Quarantine,MEDIUM,172.19.78.36,Quarantine: dominic.ellis performed transaction operation,crowdstrike
2027-02-13T01:16:39Z,FS-33,root9,FileUploaded,MEDIUM,172.22.139.40,FileUploaded: root9 performed transfer operation,sharepoint
2027-02-17T05:32:20Z,PROXY-37-dev,luke.badami59,4625,CRITICAL,181.230.235.124,"An account failed to log on. Account: luke.badami59, Source IP: 181.230.235.124",windows_security
2026-12-12T10:26:53Z,PAY-18-prod.core.banking,cbal,106001,MEDIUM,155.22.148.63,106001: cbal performed reconciliation operation,cisco_asa
2027-02-10T04:42:11Z,FS-98.financial.local,svc_scanner_prod24,Threat,MEDIUM,206.77.134.211,Threat: svc_scanner_prod24 performed payment operation,sentinel_one
2026-07-13T17:58:31Z,HR-63-sandbox.core.banking,,dns,LOW,172.29.73.40,dns: trading_user performed payment operation,zeek
2027-01-23T23:26:16Z,PROXY-71.financial.local,vsmith,FileUploaded,LOW,172.21.227.196,FileUploaded: vsmith performed clearing operation,sharepoint
2026-12-13T08:05:13Z,TRADING-84,denise_dutta,URL,MEDIUM,172.18.130.118,URL: denise_dutta performed clearing operation,palo_alto
2026-06-15T18:38:55Z,WEB-59-dr,marcus_brown,ConsoleLogin,MEDIUM,26.192.172.55,ConsoleLogin: marcus_brown performed balance operation,aws_cloudtrail
2026-10-10T13:31:04Z,OPS-40,kevin.suresh,4688,LOW,67.36.70.140,"A new process was created. Process: svchost.exe, Command line: curl -X GET https://leonard-crawford.com/api/health",windows_security
2026-12-06T08:46:56Z,COMP-88.core.banking,sysadmin,SignIn,LOW,89.155.2.131,Sign-in activity for sysadmin from IP 89.155.2.131,azure_ad
2026-12-05T04:18:37Z,WEB-12-uat.financial.local,tanvi_dewan,action_execution,MEDIUM,214.188.132.77,action_execution: tanvi_dewan performed reconciliation operation,github_actions
2027-02-18T00:14:10Z,BRANCH-82-sandbox.financial.local,rachel_minhas,Audit,MEDIUM,212.0.113.135,Audit log: delete performed by rachel_minhas,azure_ad
2026-09-21T20:33:31Z,MON-01.financial.local,ian.sloan,workflow_run,MEDIUM,51.154.80.195,workflow_run: ian.sloan performed swift operation,github_actions
2026-06-13T15:00:18Z,DB-77.core.banking,chaitanya.nichols,THREAT,MEDIUM,172.19.47.195,THREAT: chaitanya.nichols performed swift operation,palo_alto
2026-06-24T20:21:37Z,FINANCE-57-dev.financial.local,svc_vault_prod,PATH,MEDIUM,172.31.127.139,PATH: svc_vault_prod performed reconciliation operation,auditd
2026-03-07T10:48:32Z,WKS-84-prod,svc_secrets_prod,write_binary_dir,LOW,112.189.75.196,write_binary_dir: svc_secrets_prod performed payment operation,falco
2026-12-10T18:10:23Z,MON-26,cbumb,CreateUser,HIGH,2.54.81.164,CreateUser: cbumb performed audit operation,aws_cloudtrail
2026-12-22T06:34:11Z,SWIFT-05.financial.local,tammy.vig,New-InboxRule,HIGH,10.194.11.59,New-InboxRule: tammy.vig performed audit operation,office365
2026-07-25T20:48:44Z,DC-48.bank.internal,kenneth_walker68,Suspicious,LOW,172.26.235.155,Suspicious: kenneth_walker68 performed transfer operation�,sentinel_one
2026-05-02T01:58:24Z,FINANCE-47-prod.bank.internal,aadhya.watts,URL,UNKNOWN,172.19.211.147,URL: aadhya.watts performed clearing operation,palo_alto
2026-08-10T20:56:49Z,CORE_BANK-20,ddhar,FileUploaded,LOW,172.27.111.165,FileUploaded: ddhar performed transfer operation,sharepoint
2027-01-16T09:57:59Z,GW-38.core.banking,lvargas,CreateAccessKey,MEDIUM,172.29.185.158,CreateAccessKey: lvargas performed audit operation,aws_cloudtrail
2027-01-18T04:40:36Z,HR-04-dev.core.banking,svc_secrets_prod,workflow_run,LOW,172.21.188.46,workflow_run: svc_secrets_prod performed settlement operation,github_actions
2026-08-11T11:59:59Z,COMP-25-uat,svc_replication_prod19,ssl,MEDIUM,172.20.51.176,ssl: svc_replication_prod19 performed transfer operation,zeek
2026-08-20T12:44:30Z,OPS-20,oryan,DeleteUser,LOW,192.168.1.154,DeleteUser: oryan performed audit operation,aws_cloudtrail
2026-06-15T14:53:59Z,FS-93.core.banking,bethan_chapman25,CreateAccessKey,CRITICAL,192.168.82.188,CreateAccessKey: bethan_chapman25 performed transaction operation,aws_cloudtrail
2026-04-09T21:04:08Z,APP-15-sandbox.bank.internal,ynelson,FileDownloaded,HIGH,192.168.246.10,FileDownloaded: ynelson performed transaction operation,sharepoint
2026-10-08T07:10:33Z,FS-76-prod,vsrinivasan,4625,CRITICAL,172.22.111.173,"An account failed to log on. Account: vsrinivasan, Source IP: 172.22.111.173",windows_security
2026-10-24T10:58:10Z,RISK-64.bank.internal,lewis.morrison,TRAFFIC,LOW,47.137.70.168,TRAFFIC: lewis.morrison performed payment operation,palo_alto
2026-07-07T04:43:07Z,BRANCH-93,thines,shell_in_container,LOW,10.153.182.138,shell_in_container: thines performed transaction operation,falco
2026-12-13T06:49:19Z,COMP-60-dev,svc_deploy_prod,read_sensitive_file,MEDIUM,133.85.132.29,read_sensitive_file: svc_deploy_prod performed settlement operation,falco
2026-05-04T07:00:13Z,DC-09.financial.local,svc_secrets_prod,PROCTITLE,LOW,55.38.237.172,PROCTITLE: svc_secrets_prod performed settlement operation,auditd
2026-07-16T20:05:10Z,CRM-59,adhillon,read_sensitive_file,LOW,172.16.134.143,read_sensitive_file: adhillon performed payment operation,falco
2026-05-24T13:27:35Z,PROXY-88.bank.internal,grace.holmes75,PROCTITLE,MEDIUM,10.226.60.10,PROCTITLE: grace.holmes75 performed settlement operation,auditd
2026-03-06T02:47:05Z,APP-87,treasury,106001,MEDIUM,11.180.143.192,106001: treasury performed transaction operation,cisco_asa
2026-07-11T10:32:15Z,PAY-79,svc_scanner_prod,Blocked,LOW,172.22.133.190,Blocked: svc_scanner_prod performed reconciliation operation,sentinel_one
2026-10-13T07:44:00Z,CORE-20.secure.bank,bhavya_sood,shell_in_container,MEDIUM,192.168.159.185,shell_in_container: bhavya_sood performed transfer operation,falco
2026-04-30T11:25:10Z,CRM-60.bank.internal,abdul_pathak,URL,LOW,,URL: abdul_pathak performed clearing operation,palo_alto
invalid-timestamp,WKS-81-uat.core.banking,chloe_varkey74,FileDeleted,MEDIUM,6.16.235.242,FileDeleted: chloe_varkey74 performed transaction operation,sharepoint
2026-11-18T13:07:02Z,COMP-36,,FileDeleted,HIGH,10.202.105.42,FileDeleted: svc_vault performed clearing operation,sharepoint
2026-12-18T12:41:45Z,HR-76-dev,eserrano,write_binary_dir,LOW,99.78.251.144,write_binary_dir: eserrano performed balance operation,falco
2026-04-10T10:56:56Z,PAY-99-sandbox.financial.local,svc_audit88,4625,CRITICAL,53.20.180.51,"An account failed to log on. Account: svc_audit88, Source IP: 53.20.180.51",windows_security
2026-03-03T20:03:21Z,BRANCH-48,bfitzgerald,Threat,LOW,172.19.70.83,Threat: bfitzgerald performed transaction operation,sentinel_one
2026-08-02T15:05:51Z,PAY-92-sandbox,yagnesh.narula,Threat,MEDIUM,111.177.221.137,Threat: yagnesh.narula performed payment operation,sentinel_one
2026-07-28T00:42:35Z,DB-99-dr,svc_replication,write_binary_dir,CRITICAL,162.247.72.203,write_binary_dir: svc_replication performed clearing operation,falco
2027-01-19T07:59:37Z,FS-44-uat.financial.local,samuel_ortiz45,EXECVE,LOW,146.252.25.12,EXECVE: samuel_ortiz45 performed transfer operation,auditd
2026-04-12T22:15:36Z,SWIFT-86-sandbox,gerald_smart82,Prevention,LOW,,Prevention: gerald_smart82 performed transfer operation,crowdstrike
2026-07-22T04:05:34Z,AUDIT-85-uat.core.banking,svc_vault_prod,THREAT,UNKNOWN,75.74.101.58,THREAT: svc_vault_prod performed audit operation,palo_alto
2026-05-20T01:03:15Z,DB-55-uat,compliance22,SignIn,CRITICAL,10.87.119.251,Sign-in activity for compliance22 from IP 10.87.119.251,azure_ad
2026-10-14T00:13:26Z,OPS-61-prod,svc_monitor,Threat,LOW,10.121.243.236,Threat: svc_monitor performed swift operation,sentinel_one
2026-05-06T16:13:54Z,MON-48-prod.financial.local,kbrown89,Audit,LOW,47.110.113.31,Audit log: create performed by kbrown89,azure_ad
2026-06-28T21:11:21Z,APP-10-dr,svc_reporting_prod,smb_files,LOW,192.168.146.81,smb_files: svc_reporting_prod performed audit operation,zeek
invalid-timestamp,ATM-01,mjohnson,106001,MEDIUM,53.89.14.188,106001: mjohnson performed settlement operation,cisco_asa
2026-07-04T01:13:21Z,BRANCH-90,svc_scanner,http,MEDIUM,223.246.211.122,http: svc_scanner performed reconciliation operation,zeek
2026-11-05T00:58:58Z,CORE-48-sandbox.financial.local,colin_smith95,DeleteUser,MEDIUM,192.168.36.66,DeleteUser: colin_smith95 performed transfer operation,aws_cloudtrail
2026-06-21T03:21:22Z,COMP-35.bank.internal,amol.bryant,Prevention,LOW,35.65.22.111,Prevention: amol.bryant performed clearing operation,crowdstrike
2026-09-20T17:29:05Z,FS-30-dr,anthony.rowe,Blocked,LOW,10.87.163.92,Blocked: anthony.rowe performed swift operation,sentinel_one
